SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Single Family Residential,6909 Ross Dr,Panama City,FL,32404,273000,4,2.0,Callaway Point,1616,10019,1994,100,169,,Active,,,https://www.redfin.com/FL/Panama-City/6909-Ross-Dr-32404/home/117266150,CPARMLS,745776,N,Y,30.1218725,-85.5733908
MLS Listing,,Condo/Co-op,23223 Front Beach Rd Unit A131,Panama City Beach,FL,32413,575000,3,3.0,Pinnacle Port Phase 1-A,1244,,1970,7,462,1350,Active,,,https://www.redfin.com/FL/Panama-City-Beach/23223-Front-Beach-Rd-32413/unit-A131/home/117315079,CPARMLS,749658,N,Y,30.2657608,-85.9865413
MLS Listing,,Vacant Land,925 Tidewater Ln,Panama City,FL,32404,59000,,,Laird Point Ph I,,26136,,516,,21,Active,,,https://www.redfin.com/FL/Panama-City/925-Tidewater-Ln-32404/home/117362564,CPARMLS,729101,N,Y,30.129563,-85.533288
MLS Listing,,Vacant Land,112 Lake Merial Shores Dr,Southport,FL,32409,99999,,,Lake Merial,,14723,,89,,103,Active,,,https://www.redfin.com/FL/Southport/112-Lake-Merial-Shores-Dr-32409/home/118129655,CPARMLS,746166,N,Y,30.384738,-85.677449
MLS Listing,,Single Family Residential,2616 Country Club Dr,Lynn Haven,FL,32444,995000,3,3.0,Grand View,3190,12300,2006,234,312,48,Active,,,https://www.redfin.com/FL/Lynn-Haven/2616-Country-Club-Dr-32444/home/117116550,CPARMLS,740146,N,Y,30.2516117,-85.6228895
MLS Listing,,Vacant Land,Lot 52 Park Way St,Panama City,FL,32404,48000,,,Sandy Creek Air Park Ph II,,28183,,327,,42,Active,,,https://www.redfin.com/FL/Sandy-Creek-Air-Park-Phase-II/Lot-52-Park-Way-32404/home/183755788,CPARMLS,736259,N,Y,30.102438,-85.484596
MLS Listing,,Vacant Land,8929 N Lagoon Dr,Panama City Beach,FL,32408,1250000,,,Lagoon Heights,,42689,,650,,,Active,,,https://www.redfin.com/FL/Panama-City/8929-N-Lagoon-Dr-32408/home/118786583,CPARMLS,701927,N,Y,30.171421,-85.789363
MLS Listing,,Vacant Land,14935 Joshua Dr,Youngstown,FL,32466,40000,,,No Named Subdivision,,32670,,116,,,Active,,,https://www.redfin.com/FL/Youngstown/14935-Joshua-Dr-32466/home/186465970,CPARMLS,744978,N,Y,30.420755,-85.455273
MLS Listing,,Condo/Co-op,23223 Front Beach Rd #503,Panama City Beach,FL,32413,699000,3,3.0,Pinnacle Port Phase 1-A,1244,,1970,188,562,1061,Active,,,https://www.redfin.com/FL/Panama-City-Beach/23223-Front-Beach-Rd-32413/unit-503/home/117594641,CPARMLS,742122,N,Y,30.2657608,-85.9865413
MLS Listing,,Townhouse,2714 Country Club Dr,Lynn Haven,FL,32444,865000,4,2.5,Grand View,2700,4488,1987,312,320,47,Active,,,https://www.redfin.com/FL/Lynn-Haven/2714-Country-Club-Dr-32444/home/117006891,CPARMLS,736814,N,Y,30.2506872,-85.6224967
MLS Listing,,Vacant Land,7-11 N Bay Dr,Lynn Haven,FL,32444,110000,,,College Point 2nd Add,,37462,,217,,,Active,,,https://www.redfin.com/FL/Lynn-Haven/711-N-Bay-Dr-32444/home/178385150,CPARMLS,740817,N,Y,30.2556101,-85.614229
MLS Listing,,Vacant Land,6510 W Sundew Marsh Trl Lot 61,Panama City Beach,FL,32413,162800,,,Rivercamps On Crooked Creek,,73616,,237,,214,Active,,,https://www.redfin.com/FL/Panama-City-Beach/6510-W-Sundew-Marsh-Trl-32413/unit-61/home/178401544,CPARMLS,739635,N,Y,30.301031,-85.821653
MLS Listing,,Vacant Land,7642 Coastal Hammock Trl,Panama City Beach,FL,32413,149500,,,Rivercamps On Crooked Creek,,40511,,167,,228,Active,,,https://www.redfin.com/FL/Panama-City-Beach/7642-Coastal-Hammock-Trl-32413/home/117661075,CPARMLS,743007,N,Y,30.294474,-85.826616
MLS Listing,,Vacant Land,6309 River House Dr,Panama City Beach,FL,32413,249000,,,Rivercamps On Crooked Creek,,23087,,124,,228,Active,,,https://www.redfin.com/FL/Panama-City-Beach/6309-River-House-Dr-32413/home/117781528,CPARMLS,744634,N,Y,30.291807,-85.810749
MLS Listing,,Single Family Residential,14822 & 14810 School Dr,Panama City Beach,FL,32413,399000,2,1.0,[No Recorded Subdiv],1200,39640,1952,80,333,,Active,,,https://www.redfin.com/FL/Panama-City-Beach/14822-School-Dr-32413/home/117771557,CPARMLS,746635,N,Y,30.2894801,-85.8596091
MLS Listing,,Vacant Land,00 Suncrest Dr,Fountain,FL,32438,19000,,,[No Recorded Subdiv],,62378,,208,,,Active,,,https://www.redfin.com/FL/Fountain/Suncrest-Dr-32438/home/117062567,CPARMLS,741279,N,Y,30.512058,-85.416906
MLS Listing,,Vacant Land,6538 Hickory Rd,Panama City Beach,FL,32413,695000,,,[No Recorded Subdiv],,13504,,464,,,Active,,,https://www.redfin.com/FL/Panama-City-Beach/6538-Hickory-Rd-32413/home/117279535,CPARMLS,731433,N,Y,30.2953101,-85.861558
MLS Listing,,Vacant Land,00 1st St,Youngstown,FL,32466,125000,,,Youngstown Plat,,158994,,105,,,Active,,,https://www.redfin.com/FL/Youngstown/1st-St-32466/home/118452413,CPARMLS,745516,N,Y,30.371297,-85.439946
MLS Listing,,Vacant Land,00 Osprey Pt,Southport,FL,32409,150000,,,Osprey Point,,54450,,119,,,Active,,,https://www.redfin.com/FL/Southport/Unknown-32409/home/118175570,CPARMLS,744862,N,Y,30.308047,-85.595553
MLS Listing,,Single Family Residential,1354 Stratford Ave,Panama City,FL,32404,535000,4,2.0,Donalson Point,2602,17990,1977,14,206,,Active,,,https://www.redfin.com/FL/Panama-City/1354-Stratford-Ave-32404/home/117218499,CPARMLS,749471,N,Y,30.1229571,-85.5983668
MLS Listing,,Vacant Land,211 Skunk Valley Rd,Southport,FL,32409,949000,,,No Named Subdivision,,200376,,90,,,Active,,,https://www.redfin.com/FL/Southport/211-Skunk-Valley-Rd-32409/home/162235345,CPARMLS,746118,N,Y,30.374082,-85.675257
MLS Listing,,Vacant Land,15023 Joshua Dr,Youngstown,FL,32466,80000,,,No Named Subdivision,,65340,,116,,,Active,,,https://www.redfin.com/FL/Youngstown/15023-Joshua-Dr-32466/home/117076322,CPARMLS,744987,N,Y,30.4206987,-85.4561012
MLS Listing,,Vacant Land,9011 Elder Ln,Youngstown,FL,32466,32500,,,Panama Pines Unit 11,,51401,,5,,,Active,,,https://www.redfin.com/FL/Youngstown/9011-Elder-Ln-32466/home/117641602,CPARMLS,749732,N,Y,30.313541,-85.529666
MLS Listing,,Vacant Land,1106 W 4th St,Lynn Haven,FL,32444,500000,,,Lynn Haven,,34500,,131,,,Active,,,https://www.redfin.com/FL/Lynn-Haven/1106-W-4th-St-32444/home/117499516,CPARMLS,744376,N,Y,30.2519921,-85.6608061
MLS Listing,,Vacant Land,4837 Highway 2321,Panama City,FL,32404,150000,,,[No Recorded Subdiv],,1725,,457,,,Active,,,https://www.redfin.com/FL/Panama-City/4837-Highway-2321-32404/home/118175988,CPARMLS,731762,N,Y,30.258908,-85.590603
MLS Listing,,Single Family Residential,21812 Kelly Pines Pl,Panama City Beach,FL,32413,618185,4,3.0,Kelly Street Pines,2219,3964,2024,6,279,111,Active,,,https://www.redfin.com/FL/Inlet-Beach/21812-Kelly-Pines-PL-32413/home/187854341,CPARMLS,749695,N,Y,30.259892,-85.957031
MLS Listing,,Vacant Land,7022 E Hwy 388,Youngstown,FL,32466,401500,,,N/A,,98881,,275,,,Active,,,https://www.redfin.com/FL/Youngstown/7022-E-Highway-388-32466/home/117845978,CPARMLS,738288,N,Y,30.392929,-85.531619
MLS Listing,,Condo/Co-op,16819 Front Bch #2507,Panama City Beach,FL,32413,430000,1,2.0,Tidewater Beach Phase I,849,,2007,292,506,470,Active,,,https://www.redfin.com/FL/Panama-City-Beach/16819-Front-Beach-Rd-32413/unit-2507/home/117663790,CPARMLS,737605,N,Y,30.220635,-85.886497
MLS Listing,,Single Family Residential,304 Cardiff Ct,Panama City,FL,32404,110000,3,2.0,Callaway Forest U-1,1325,8236,1987,2,83,,Active,,,https://www.redfin.com/FL/Panama-City/304-Cardiff-Ct-32404/home/117137751,CPARMLS,749846,N,Y,30.1416797,-85.5632805
MLS Listing,,Single Family Residential,8561 Fremont Rd,Youngstown,FL,32466,110000,3,2.0,No Named Subdivision,1780,32974,1978,38,62,,Active,,,https://www.redfin.com/FL/Youngstown/8561-Fremont-Rd-32466/home/117069886,CPARMLS,748480,N,Y,30.3043762,-85.537373
MLS Listing,,Single Family Residential,634 Hancock Way,Panama City Beach,FL,32413,432255,4,2.0,Bayside at Ward Creek,2047,7841,2023,87,211,42,Active,,,https://www.redfin.com/FL/Inlet-Beach/634-Hancock-WAY-32413/home/187401176,CPARMLS,746323,N,Y,30.252242,-85.877132
MLS Listing,,Single Family Residential,2616 Avondale Ct,Panama City,FL,32404,274400,4,2.5,Avondale Estates,1549,3500,2006,69,177,20,Active,,,https://www.redfin.com/FL/Panama-City/2616-Avondale-Ct-32404/home/118137327,CPARMLS,747108,N,Y,30.1952475,-85.6007347
MLS Listing,,Vacant Land,2141 Hwy 2297,Panama City,FL,32404,442500,,,[No Recorded Subdiv],,1241024,,591,,,Active,,,https://www.redfin.com/FL/Panama-City/2141-Highway-2297-32404/home/117119835,CPARMLS,725488,N,Y,30.1072735,-85.4907644
